,B index,Bmod coil (mT),Bmod coil std (mT),Bmod measured (mT),Bmod measured std (mT),Bx coil (mT),Bx coil std (mT),Bx measured (mT),Bx measured std (mT),By coil (mT),By coil std (mT),By measured (mT),By measured std (mT),Bz coil (mT),Bz coil std (mT),Bz measured (mT),Bz measured std (mT),avg,contrast 2,contrast 4,contrast 6,contrast 8,contrast std 2,contrast std 4,contrast std 6,contrast std 8,dev (MHz),width 2,width 4,width 6,width 8,width std 2,width std 4,width std 6,width std 8
20,1.0,0.1000068160869348,0.012804641144116263,0.11088415000000001,0.0008942171831714101,0.09045004400613262,-0.0031361311865470507,0.10038665000000002,0.0007244830624079825,0.029417233319615873,-0.008394968029567814,0.02448866,0.0008007947588042738,0.03089950140299936,-0.00914592957511134,0.04010388,0.000918123421972944,16.0,0.01006869470448938,0.0055150640078155694,0.006170732733989541,0.01650650105137356,3.2848027122017686e-05,4.923998355086727e-05,3.4931823210979935e-05,5.8116985366977646e-05,32.0,11.680416912891287,13.365773019752993,14.233324638120425,12.18677332806555,0.1308993442691958,0.20747556004765724,0.1972774142451757,0.048368293026393276
21,1.0,0.1000068160869348,0.012804641144116263,0.10952110999999998,0.0010978437247904315,0.09045004400613262,-0.0031361311865470507,0.10195286000000002,0.000928667506872608,0.029417233319615873,-0.008394968029567814,0.023008829999999997,0.0011329422386254866,0.03089950140299936,-0.00914592957511134,0.03235126000000001,0.0014426143439029602,8.0,0.008900110042975015,0.005526561715599888,0.00618107161574888,0.016587780693234376,8.887808160850053e-05,6.978766805000109e-05,8.02177199112214e-05,7.909608828782002e-05,32.0,11.410017338483819,12.827608395668681,13.864064682133284,12.203104904428539,0.11148132057488823,0.32542364828571896,0.29450955319632266,0.07647528000743753
22,1.0,0.1000068160869348,0.012804641144116263,0.10815666,0.00037604804302996574,0.09045004400613262,-0.0031361311865470507,0.09486025999999999,0.0002443144817142624,0.029417233319615873,-0.008394968029567814,0.0313544,0.0008064256984747532,0.03089950140299936,-0.00914592957511134,0.04135864,0.00037805146236660823,64.0,0.010962733205061064,0.005494287658671047,0.006160840865024912,0.016451863273468075,2.0926911561085695e-05,3.310052580295294e-05,2.2744084935464238e-05,4.261954883705591e-05,32.0,11.736168172975496,13.517818288692567,14.365917176192099,12.122081420216436,0.04788592318030141,0.10308246375374312,0.11217799015166034,0.05796302676417492
23,1.0,0.1000068160869348,0.012804641144116263,0.11621434000000003,0.0016497023973439777,0.09045004400613262,-0.0031361311865470507,0.10365351,0.002026514115752879,0.029417233319615873,-0.008394968029567814,0.0260376,0.0018962292272355213,0.03089950140299936,-0.00914592957511134,0.04468852,0.002392395763576806,4.0,0.00666684129733232,0.004996988177076579,0.005686843125489531,0.016534289663447502,0.00016914248321747333,0.0001209469569202442,0.000281988803430352,0.00012168653736664864,20.0,7.635699788308448,11.546889399096319,12.616972312408242,12.047102947802363,0.23795062355290972,0.5312869129805855,0.9494819052357982,0.1975106957009271
24,3.0,0.30001084103183007,0.012804641144116263,0.32730298,0.0009662206946732285,0.10365291050137015,-0.0031361311865470507,0.11279849,0.0027017108321132394,0.1426820869904912,-0.008394968029567814,0.14266776,0.001146093497812633,0.24270228868566296,-0.00914592957511134,0.27195331000000006,0.0018872828745331695,8.0,0.008480251477325246,0.005319771182707547,0.005634068836719046,0.016388507855145146,0.00011106095518534056,9.159487670584699e-05,0.00015718029871931264,0.00013352345119635914,20.0,11.392797447256575,11.696108685517,12.549438248556225,11.782475602270814,0.6545437597112961,0.4186578606211459,0.9369324512643165,0.37685108230126035
25,3.0,0.30001084103183007,0.012804641144116263,0.32754370999999993,0.001166828406402442,0.10365291050137015,-0.0031361311865470507,0.10868470000000002,0.0014849180853659626,0.1426820869904912,-0.008394968029567814,0.14452284999999998,0.0009444468733628911,0.24270228868566296,-0.00914592957511134,0.27304992,0.0013763174436261531,16.0,0.00971280336283276,0.0054129494516001585,0.0058155113877367045,0.016415544619660632,8.297004842109793e-05,4.582211457965185e-05,0.00012560987323942329,0.00012877315581540745,20.0,12.397648045838874,11.536561453984316,13.000681407477135,11.841198735035093,0.5315688379944316,0.3989461881162412,0.5397410485984322,0.31674635250079
26,3.0,0.30001084103183007,0.012804641144116263,0.32994064,0.0012156196891673662,0.10365291050137015,-0.0031361311865470507,0.10785782999999999,0.0007631556671859447,0.1426820869904912,-0.008394968029567814,0.14761543000000002,0.0008466895166135051,0.24270228868566296,-0.00914592957511134,0.27464773,0.0009468766787199398,64.0,0.010624178868595423,0.005363820496468936,0.005863962160117041,0.016263752313932407,0.00012987213245297852,4.651520672383098e-05,5.382639260517594e-05,8.422957403051309e-05,20.0,12.847415368877705,11.861614189507339,13.003701004136744,11.757145535842804,0.6159195371661255,0.2368987460206592,0.6498011871674301,0.3308196111247643
27,3.0,0.30001084103183007,0.012804641144116263,0.8049353,0.12230947456748223,0.10365291050137015,-0.0031361311865470507,0.59651516,0.06844204232575578,0.1426820869904912,-0.008394968029567814,-0.25420107,0.05727147139577694,0.24270228868566296,-0.00914592957511134,-0.44429542,0.10347994451599324,4.0,0.0013921101807011142,0.004643789848110796,0.00494929598872258,0.015965479470783417,0.0005917713116984555,0.00016505215375993827,0.0004187125353930473,0.0003394524832599518,16.0,5.60049265305632,11.374666627719307,12.443295138228319,12.803421536760833,2.7711856911854653,0.8512619604422217,1.5049921644186997,0.39130209047023257
28,3.0,0.30001084103183007,0.012804641144116263,0.32206632999999996,0.004657945752088049,0.10365291050137015,-0.0031361311865470507,0.12093872000000001,0.002120136943445625,0.1426820869904912,-0.008394968029567814,0.13534314000000003,0.0022977207112084034,0.24270228868566296,-0.00914592957511134,0.26575073000000005,0.005620594206187602,8.0,0.006053260308997428,0.004707037983761403,0.005025337633882151,0.015583995484512309,0.0002974800385149445,0.00014412204790806564,0.00036347569914037714,0.0004193815917962949,16.0,16.637358371591848,11.51221350772575,12.560005369601535,12.355023553700297,1.1807804784104443,0.36932586130555295,0.7262059079600882,0.6962635389678197
29,3.0,0.30001084103183007,0.012804641144116263,0.33157159,0.002848804775645525,0.10365291050137015,-0.0031361311865470507,0.11312659000000001,0.0012928187411215325,0.1426820869904912,-0.008394968029567814,0.14357425999999998,0.0015836946479905998,0.24270228868566296,-0.00914592957511134,0.27652532,0.003409336505770624,16.0,0.007748323403098724,0.004741847768454401,0.005209338603444909,0.0154807360819449,0.00022392669395729446,8.626472150457794e-05,0.00024248730671166713,0.0004228386871098554,16.0,13.114579929542298,11.860496800835929,13.056372841410845,12.37894581539164,0.7594352729568125,0.6285055667767889,0.5852940789663632,0.7030572548554537
