,0,1,2,3
1682,2618.601004091359,2894.350356189633,3234.8409664646,3383.56106229119
1683,2618.6200724858213,2894.1224828580416,3235.0548249351336,3383.5984976698205
1684,2618.589895619438,2894.2728842276438,3235.061042075301,3383.5959600411375
1685,2618.368060094242,2894.1441758068345,3235.077636107336,3383.5533779505677
1686,2618.6037989647925,2894.008510105098,3235.0895738595327,3383.7041034541776
1687,2618.5860472944687,2894.1209023622832,3234.874993233983,3383.6246770075154
1688,2618.673149294091,2894.0331600424443,3235.194219908805,3383.6613091811446
1689,2618.5593790463777,2894.525696129951,3234.914931424261,3383.5839421960527
1690,2618.6065102137372,2894.1727851141773,3234.820079290343,3383.5568027000695
1691,2618.5111566042597,2894.104600666301,3235.3960378813526,3383.5926007997014
1692,2618.443142409928,2894.247071778268,3234.9807244604144,3383.5638677349607
1693,2618.6428123383653,2894.063417193007,3235.1163230780417,3383.59647499889
1694,2618.8112704258815,2894.3846038977117,3235.4240766245985,3383.5156479535276
1695,2618.573905817761,2894.162694802537,3234.936755468212,3383.599689274159
1696,2618.646561196931,2894.0902589225716,3235.1177894570237,3383.54435026433
1697,2618.819343781605,2894.2042278777158,3234.98710784824,3383.5867740512626
1698,2618.6748958833055,2894.353435896049,3235.386173379631,3383.5382311995318
1699,2618.834537630573,2894.132345883935,3234.926424948063,3383.52910592898
1700,2618.788420614684,2893.984828132285,3235.0681310301848,3383.611657502306
1701,2618.730935250816,2894.430650413758,3235.2642072907965,3383.550087907806
1702,2618.4535340387233,2894.393448767704,3234.851493701596,3383.5807078245202
1703,2618.5899830886897,2894.2131407376237,3235.2434207034908,3383.685244524069
1704,2618.5019524767913,2894.3470599933416,3235.315841038832,3383.6326264236145
1705,2618.5630537150887,2894.29605603542,3235.5732313924627,3383.529254828795
1706,2618.5930373019078,2894.090406967274,3234.7414815237175,3383.628840153284
1707,2618.339873543007,2893.8498653749593,3234.860575951017,3383.6176553339687
1708,2618.497646282475,2894.617373262488,3235.1024338777293,3383.6337728080316
1709,2618.622665350817,2894.0340598782627,3234.8253913926856,3383.586106036292
1710,2618.5994932702642,2894.2010210177395,3235.022808178981,3383.659504918216
1711,2618.663247442066,2894.2181646453105,3234.970374427079,3383.5488173846334
1712,2618.575094467081,2894.1380668680413,3235.0761012112052,3383.518392493521
1713,2618.561703167759,2894.245672526456,3235.065339469451,3383.6460286486404
1714,2618.563158733278,2894.123311866786,3235.08461467895,3384.7815598602597
1715,2618.464019582232,2894.138141372319,3235.0986963221926,3383.547709425404
1716,2618.25219695881,2894.3450180824834,3235.291309298453,3383.5933368750307
1717,2618.8108915246626,2894.4337047824133,3235.0891043099296,3383.6766870034876
1718,2618.6522041011535,2894.2832860181493,3235.2039599519417,3383.536361045522
1719,2618.5094473033023,2894.8097392796403,3234.9872479237806,3383.5606969076057
1720,2618.4808879127754,2893.9797401074525,3235.135008452981,3383.636277783199
1721,2618.49153486189,2894.498037880156,3235.450639428357,3383.5811948564215
1722,2618.5058784451667,2894.16760169258,3234.9787298183082,3383.6286692006734
1723,2618.4052748849085,2894.175235686966,3235.1019495185724,3383.5413379874094
1724,2618.6508658187013,2894.33589790499,3234.996447207639,3383.5543413792016
1725,2618.5624488829126,2894.3935255033903,3234.8560238963487,3383.6790751131043
1726,2618.6303707106085,2894.091272260511,3235.157112870038,3383.593891075943
1727,2618.5958599449004,2893.9557885081404,3235.0651135367693,3383.6719839100138
1728,2618.7759238382673,2894.1668815996964,3235.494273037667,3383.5893367835315
1729,2618.624747492303,2893.945219114008,3235.073329798751,3383.6485191586075
1730,2618.6501884751483,2894.282401890133,3235.0811266996106,3383.584944094825
1731,2618.645036289991,2894.1195935891487,3235.0835308332835,3383.472378329561
1732,2618.7143025468163,2893.898425220465,3235.2661059322386,3383.5048459228674
1733,2618.7235262508843,2894.1436587629323,3234.8599602603645,3383.546098470877
1734,2618.73389445528,2894.2545070515116,3234.9650411364682,3383.5496149254054
1735,2618.5159246992566,2894.0953882939148,3234.934917064659,3383.5750538869916
1736,2618.7244361924854,2894.3028082835945,3234.9895163340107,3383.617405302876
1737,2618.7157025939614,2894.228749085502,3235.1518368916436,3384.1806031239958
1738,2618.5084688706384,2894.236908035617,3235.337508542821,3383.561399164161
1739,2618.6038932651977,2894.1229353293015,3235.103725260525,3383.6648771105156
1740,2618.7572085536,2894.1259040187583,3234.8345237870217,3383.6654806782235
1741,2618.82737553346,2894.2300658862127,3234.8380317206456,3383.542120704465
1742,2618.554060619294,2894.6145577533466,3235.172273164717,3383.625972619625
1743,2618.661821191165,2894.367449976677,3234.9558383422072,3383.8151464505913
1744,2618.8215486177987,2894.0696283850857,3234.989565510891,3383.6620444647388
1745,2618.7629643155497,2894.0462853121653,3235.3100841475093,3383.6599033485913
1746,2618.7517103693544,2894.200636843211,3234.767852164651,3383.560088366626
1747,2618.6930489175934,2894.175703019733,3235.0878579519963,3383.475475491813
1748,2618.4635232180267,2894.372260688668,3235.0746938818784,3383.55810651605
1749,2618.6764199924005,2894.2438713217934,3234.9028174775435,3383.5034635301163
1750,2618.3763007753723,2894.099001400215,3235.0794575919404,3383.641287236503
1751,2618.4181228486063,2894.1836769729493,3235.5095248010775,3383.495704310191
1752,2618.5277406722494,2894.0224238042756,3235.0596200717832,3383.5872835389773
1753,2618.419556007925,2893.9304727576996,3235.2506815169318,3383.531433016408
1754,2618.7040054023028,2894.254556043642,3234.991013801854,3383.6048814260607
1755,2618.7562865336054,2894.584377567245,3235.0826480316628,3383.6186575900465
1756,2618.578237363868,2894.1747154555264,3235.16181937512,3383.5272007905246
1757,2618.820568969208,2894.5150489979724,3234.9784678552037,3383.596487068405
1758,2618.5530830499238,2894.1869753101487,3235.104757214594,3383.599452073008
1759,2618.4476943210416,2894.19794427759,3235.296250069108,3383.6064399331676
1760,2618.6657746018627,2894.0812044799936,3234.9179413094234,3384.0432936574234
1761,2618.5681368948494,2894.2636425206983,3235.13508735088,3383.478283997728
1762,2618.7145331948254,2893.986410133871,3235.0698268469177,3383.502795691241
1763,2618.8194588060023,2894.064865146914,3235.0992940488964,3383.5046033054123
1764,2618.549488551413,2894.3695382351516,3234.8649207622434,3383.593384942325
1765,2618.5184469908218,2894.708765730099,3234.942836842425,3383.5811151308494
1766,2618.7332770720277,2894.1017395666145,3235.064016511058,3383.601534233947
1767,2618.569308214175,2894.1311163980567,3235.0634896456245,3383.6091262478312
1768,2618.4511392946692,2894.1799933747625,3234.752261396532,3383.6037730379157
1769,2618.624612559462,2894.063275480504,3235.1596175427276,3383.567549871536
1770,2618.512309322641,2894.2040371743533,3235.1044037248885,3383.5954808725473
1771,2618.5045179265258,2894.486811224491,3235.1082116552334,3383.590597811693
1772,2618.5970726587916,2894.2779956931995,3235.1463101197373,3383.531800566238
1773,2618.5025145883724,2894.165599607728,3235.283099896941,3383.60195521776
1774,2618.619226477786,2893.9117665342524,3235.1833676839606,3383.560687443537
1775,2618.5478804356394,2894.4213088442025,3235.455992995222,3383.6248515480515
1776,2618.66703296714,2894.0470940849355,3234.7871274201493,3383.5731570687776
1777,2618.6981224730675,2894.0218509230735,3234.868604139005,3383.5094024512755
1778,2618.6890103689298,2894.4984470452646,3235.208592756038,3383.5834580843493
1779,2618.433247233423,2893.9581715057593,3234.9965156565204,3383.593092937341
1780,2618.609147202992,2894.18084227512,3234.964618443846,3383.5379919356674
1781,2618.4539361212046,2894.3251338552927,3235.118683623068,3383.5541097360474
1782,2618.3393247451863,2894.0734847061776,3235.132786941351,3383.655504911771
1783,2618.62009265547,2894.2240004807322,3235.223952143961,3383.4309662266605
1784,2618.723344679422,2893.955514636969,3234.8825363566684,3383.5495798432494
1785,2618.5764592497867,2894.2216390460762,3235.2122575818366,3383.537891018788
1786,2618.903394576426,2894.1087699593454,3235.000566621113,3383.560052762908
1787,2618.733496067721,2894.1471140874937,3235.1529200240225,3383.580691104194
1788,2618.349350103611,2894.070655163592,3235.3322448918666,3383.511407082876
1789,2618.5723353384374,2894.2743618109575,3234.876608437497,3383.4981493512673
1790,2618.5093934072383,2894.27686080481,3234.8903816400098,3383.4034593992415
1791,2618.5874562940603,2894.1316520366836,3234.9196977527204,3383.586230853296
1792,2618.3740003591547,2894.1762084953866,3235.0967277984264,3383.672411472612
1793,2618.545068787998,2894.1922149815036,3235.0566968343387,3383.5663613974843
1794,2618.9295915871744,2894.261883013469,3234.7718859497663,3383.5614390211017
1795,2618.677440842496,2894.3781644164815,3235.0884895489094,3383.5352094044383
1796,2618.657743306135,2894.193846845127,3235.152011367613,3383.6348757576334
1797,2618.628881650821,2894.1514999753363,3235.083010592719,3384.184612536909
1798,2618.87938837626,2894.105021434811,3234.9521557566477,3383.558474039826
1799,2618.4177460682286,2894.1977156373946,3235.076868646644,3383.538705372361
1800,2618.455239781687,2894.1786844939215,3234.959208716692,3383.519540299307
1801,2618.670431421725,2893.9582469192187,3235.112848203684,3383.552867959596
1802,2618.6743837868653,2894.2274636865877,3235.0696227090493,3383.5628226916697
1803,2618.357016404764,2894.2834490293526,3235.0447801978235,3383.6027033223377
1804,2618.631539220744,2894.1022510163025,3234.9956103747386,3383.5463400796525
1805,2618.6975602172606,2894.4133398979034,3234.9746204636494,3383.580761392679
1806,2618.5350725906624,2894.261862356414,3235.1505351513233,3383.5210593765773
1807,2618.771347594047,2894.3144262181786,3234.899330694955,3383.5272074607115
1808,2618.4815310429267,2894.312727011866,3234.9966195420348,3383.537474633381
1809,2618.573677776439,2894.175250872664,3234.9191560619442,3383.554236487867
1810,2618.6933364998695,2893.9442501271865,3234.940276211998,3383.6077493839157
1811,2618.5395178757626,2894.3971602644547,3235.133465354632,3383.4645495878967
1812,2618.565801904226,2894.5260262874667,3234.8813706177452,3383.4861519824262
1813,2618.3484710644793,2894.117432912262,3235.221042423385,3383.627733646353
1814,2618.523220501851,2894.1737438780838,3235.0606934790917,3383.729162785301
1815,2618.4796908760536,2893.8656210538666,3234.9124686972514,3383.5553131394804
1816,2618.561980193569,2894.1720348767362,3235.5014512170465,3383.5748373540955
1817,2618.452450471592,2894.3483112461436,3235.022188151527,3383.544292051688
1818,2618.5468200111845,2894.158823303604,3235.298461257054,3383.622957693686
1819,2618.6290521972305,2894.4637331724075,3234.949715188183,3383.517718715422
1820,2618.597958663791,2894.2192398537763,3235.0771189113666,3384.1143247318187
1821,2618.4269149155343,2893.927692519901,3235.0156689957316,3383.462249817355
1822,2618.4146175979517,2894.210742396772,3234.9585331265985,3383.5675208271123
1823,2618.557925006855,2894.109775042132,3235.1709479950878,3383.573064048729
1824,2618.6644308075975,2894.2207564365876,3235.163009014742,3383.5090667344407
1825,2618.714152700691,2894.486248121965,3234.9446932990127,3383.5633381671414
1826,2618.8306778592696,2894.1382132402982,3235.0360464558175,3383.68015873428
1827,2618.615050642606,2894.3298438822508,3234.8906065488372,3383.6371453887677
1828,2618.6387479044834,2894.234519683249,3235.018311888824,3383.6787620057235
1829,2618.6383284527074,2894.2599459706216,3235.2215046030155,3383.56126580407
1830,2618.4808798608015,2894.4172655580032,3235.1317119134615,3383.571892936975
1831,2618.785854209139,2894.2358365529826,3234.9810344210555,3383.6248403422833
1832,2618.6345974999044,2894.294675206507,3235.0045609288186,3383.5806324487007
1833,2618.683528622982,2894.134338733205,3234.912178703552,3383.639314741338
1834,2618.58265698693,2894.075671359254,3235.532963842,3383.51410416238
1835,2618.721939488791,2894.1529409895265,3234.942675385652,3383.5400951017477
1836,2618.400160894744,2894.4047574738124,3235.0616466129545,3383.5790173159985
1837,2618.542393905307,2894.127929073051,3235.1559430754423,3383.5464095258603
1838,2618.47437830064,2894.3010566396606,3234.8056035499853,3383.6183540434536
1839,2618.57626505724,2894.0501487387214,3235.3535016482056,3383.5886877332077
1840,2618.614916315713,2893.816153137725,3235.0638716590497,3383.553874128775
1841,2618.4714651512827,2894.1916902911707,3234.9281393035567,3383.4760680601917
1842,2618.650249107748,2894.1813051757135,3235.057817139535,3383.5848641765647
1843,2618.5702354876908,2894.303450942577,3234.791310219595,3384.074448822704
1844,2618.44095010317,2894.299096544978,3235.186679600663,3383.5862394327414
1845,2618.314959829744,2894.330730624914,3235.0581972942787,3383.6722744440194
1846,2618.5709628311065,2894.278152607005,3234.9492515761426,3383.6365587122227
1847,2618.806461276918,2894.1146660617123,3235.021571242613,3383.6858761502695
1848,2618.741986884065,2894.6651925451088,3235.0216869582746,3383.638449654661
1849,2618.631147342951,2894.145498829512,3235.093246874351,3383.539093815637
1850,2618.7746229425834,2894.2261378678368,3234.945863425338,3383.5665512320325
1851,2618.590609062215,2894.494072321312,3234.973615511289,3383.601551968439
1852,2618.5406200905154,2894.1367450576627,3235.0696948739437,3383.574927777844
1853,2618.7183427933846,2894.201109498596,3235.349176459859,3383.5987742443367
1854,2618.667647782704,2894.6443526572725,3235.1063747263506,3383.596089415009
1855,2618.5102432408607,2894.4047098651454,3235.354815490081,3383.574914632697
1856,2618.647464481477,2894.3028613962197,3235.232001534928,3383.6265195308874
1857,2618.6158720680796,2894.2401525602345,3235.5512292568696,3383.578839196604
1858,2618.45595786359,2894.1806795313923,3234.8948979699308,3383.713850767794
1859,2618.3847856258394,2894.047228019968,3235.0365703379707,3383.6391385587463
1860,2618.466029685299,2894.3032825978603,3234.9072906844426,3383.593769885751
1861,2618.4296463860383,2894.2584643435357,3235.036757690534,3383.5106832225924
1862,2618.4463056855457,2894.26688798687,3235.218013489563,3383.465519921203
1863,2618.6427732598563,2893.942248012414,3234.855441672917,3383.5915280342447
1864,2618.814563486404,2894.4313270673433,3235.0611618817516,3383.565530060559
1865,2618.77859206559,2894.0886262843965,3235.1741170370747,3383.600341117747
1866,2618.5012841917764,2894.3973324866397,3235.113839704351,3383.4683789000014
1867,2618.685819147383,2894.333578563264,3234.967776955869,3383.6583702541457
1868,2618.647113816107,2894.077596552189,3235.1130459086366,3383.645921346885
1869,2618.477343993218,2894.121424368594,3235.1580326681296,3383.674082763748
1870,2618.7386477559708,2894.10363151848,3235.0065287089683,3383.5447458932617
1871,2618.5655646374585,2893.985959230412,3235.2335399795666,3383.6107174961
1872,2618.699622324703,2894.3945855366846,3235.2929923164406,3383.614687762233
1873,2618.6388517150062,2894.151088762317,3234.940916787223,3383.5080534714834
1874,2618.7363359853684,2894.3787306504096,3235.312072888645,3383.520207721762
1875,2618.67051195839,2894.2450230184604,3235.1093799106047,3383.592818803893
1876,2618.9156588684064,2894.149880909551,3235.2183611201253,3383.624190674132
1877,2618.6532398579147,2894.2977609179575,3235.0205750490895,3383.542968064776
1878,2618.6480805208944,2894.1643111275544,3235.20006821933,3383.532119206988
1879,2618.7174332117065,2894.1225390876516,3235.313545126649,3383.738007077739
1880,2618.8479673558472,2894.329729957932,3234.9973708525877,3383.445841469855
1881,2618.4677389907456,2894.1666525158603,3235.0118072458554,3383.585425309763
1882,2618.7817065887243,2894.01808166464,3235.0120081750656,3383.56842371881
1883,2618.674611442691,2894.2175078949417,3234.902556159476,3383.63548745902
1884,2618.7355868222344,2894.3979312531496,3235.0815255396406,3383.5664319835164
1885,2618.6853536281656,2894.262679801323,3235.17600509266,3383.67264930172
1886,2618.4033010990906,2894.2545808605464,3235.041259323617,3383.5662341881143
1887,2618.533352550813,2894.154956627043,3234.845027156774,3383.6251379706378
1888,2618.616077180768,2894.313132024561,3235.0959608015773,3383.567771003432
1889,2618.673832240694,2894.2155489854913,3235.1685155343107,3383.5416099838253
1890,2618.5225427778505,2894.354325299114,3234.843708157622,3383.6253419834134
1891,2618.3869062588565,2894.141081401803,3235.0947485163256,3383.624810715134
1892,2618.540711130823,2894.123680879152,3234.9664385741517,3383.6367818611293
1893,2618.8514255499094,2894.2996886382925,3235.210719301558,3383.595589223392
1894,2618.5413164932306,2894.122647623474,3235.042996313183,3383.673171114174
1895,2618.6474136415372,2893.8826600770885,3235.0200587021723,3383.575194009733
1896,2618.7594365883265,2894.012424120024,3234.8729558671716,3383.481840371677
1897,2618.617369093399,2894.572509005794,3235.12239287129,3383.551589613333
1898,2618.6444823536235,2894.2814707671146,3235.0870346960987,3383.549396877416
1899,2618.6448824127415,2894.2211513660964,3235.5336371964268,3383.6174599642245
1900,2618.7318611115425,2894.128044200952,3234.9990156549607,3383.578157825331
1901,2618.8723221038554,2894.1933524540705,3235.1400801600053,3383.5745117003867
1902,2618.70427760521,2894.059248938305,3235.0376484154685,3383.6798601802525
1903,2618.6002257699297,2893.883679067428,3234.838672670307,3383.4819654758517
1904,2618.4337834723083,2894.0889754246355,3235.0815914858777,3383.4942954428543
1905,2618.4385766082073,2894.347832204509,3235.204101518256,3383.620066590762
1906,2618.5387648235533,2894.242048928749,3234.9735758374677,3383.6002876761104
1907,2618.5732927483373,2894.398754704415,3235.2921637891327,3383.594388876746
1908,2618.5551718041174,2894.019755278628,3235.115941352689,3383.6361910031264
1909,2618.59068350598,2894.081062449853,3235.028136600705,3383.6493451334477
1910,2618.759093838921,2894.3656009707,3235.0492570434867,3383.5395348727347
1911,2618.5116844363974,2894.4006201113048,3235.042246664077,3383.9548316039845
1912,2618.4109869242707,2894.189054466273,3234.885471500972,3383.6246166136616
1913,2618.4081569045347,2894.034454482558,3235.2144695750876,3383.6832473977756
1914,2618.577680515423,2894.0541685239978,3235.029854367925,3383.4832417954417
1915,2618.5168136671978,2894.2648420346754,3234.964160626113,3383.659989415804
1916,2618.473169275534,2894.301910283448,3235.0271291462445,3383.579715259292
1917,2618.51543841441,2894.2428736658026,3234.990451271971,3383.556710787324
1918,2618.827261383915,2894.454808480355,3235.280191074576,3383.6891205098445
1919,2618.6522796099994,2894.1999838727625,3234.939332845999,3383.5781817772836
1920,2618.6427550171334,2894.275956971496,3235.1510655852103,3383.5362347188407
1921,2618.6377806845817,2894.1910533834734,3235.2395660066445,3383.6533513323893
1922,2618.689059525631,2894.258860668992,3235.18476304125,3383.676791059043
1923,2618.585176494703,2894.0605126288224,3234.7613834415256,3383.476854850953
1924,2618.768167494587,2894.3226464888407,3235.04830118051,3383.598290355143
1925,2618.690014799648,2894.1767989560053,3235.069793497697,3383.6145226430585
1926,2618.4900121451697,2894.4269779987117,3234.9529239413314,3383.5309653789295
1927,2618.6448306314405,2894.202661631767,3235.3475442774097,3383.560541198317
1928,2618.674723007023,2893.780816999037,3235.1938724302972,3383.5899001234466
1929,2618.697903552907,2894.1225902451756,3235.239319734363,3383.4787281021618
1930,2618.6007329176414,2894.048685512863,3235.107000083917,3383.5158915427173
1931,2618.5233606701145,2894.37450248621,3234.7313983696718,3383.6735779613814
1932,2618.4886712991674,2894.1853433297774,3234.8272036269905,3383.6881145496804
1933,2618.578084721108,2894.119152573176,3234.694564388742,3383.5574324759823
1934,2618.655656440269,2893.9746073625565,3235.249851299371,3383.5849880871187
1935,2618.7910339310183,2893.9921704415524,3234.9543586610043,3383.4820260502843
1936,2618.668451422025,2894.366049060514,3235.1050649827057,3383.5086399728198
1937,2618.467569096006,2893.902283910977,3235.218990858764,3383.6703594313326
1938,2618.7474791795585,2894.0257809453556,3234.9179159312075,3383.613740391831
1939,2618.610152736854,2894.326527195163,3235.0169524047724,3383.566296820264
1940,2618.6512617086305,2894.3945572784496,3234.777880040031,3383.620809167045
1941,2618.4434606662767,2893.970794398996,3234.9603719140077,3383.5892149426754
1942,2618.5249942930736,2894.118361553911,3235.167812786696,3383.6700099314644
1943,2618.439458769705,2894.3767854489747,3235.081008590136,3383.6309819341027
1944,2618.5260377748677,2894.453799666097,3235.114999209298,3383.5209733549377
1945,2618.4392082578165,2894.20073214623,3234.8854919235614,3383.5849556201324
1946,2618.5156768981287,2893.7644077060777,3235.175993971785,3383.602064871944
1947,2618.627556201555,2894.3487564099973,3235.0662849597566,3383.682640298808
1948,2618.608268890498,2894.1834403201287,3235.095372080429,3383.546956316395
1949,2618.6138030249017,2894.271272442613,3234.996440773545,3383.6336805307424
1950,2618.5804710942016,2894.260600292444,3235.0992772600284,3384.2336948718803
1951,2618.725560210331,2894.1901971652637,3234.992986479939,3383.4915607092794
1952,2618.5894705005785,2894.0591220113783,3235.149817343266,3383.629854564526
1953,2618.612613114085,2894.0511256276204,3235.1591399917365,3383.5243789032816
1954,2618.4935383515763,2894.3452939518656,3234.9560289701235,3383.626888120326
1955,2618.4242239061236,2894.850060339951,3234.7796605052167,3383.5708557863386
1956,2618.6869611261664,2894.2337492198144,3234.8558421842426,3383.5839392264907
1957,2618.7088343670234,2894.2470295049766,3235.1459578747954,3383.553626835204
1958,2618.6345246156634,2894.0539432364862,3235.221284381749,3383.6685861837104
1959,2618.463051277613,2894.619457357196,3235.2818881963462,3383.633409418446
1960,2618.4788470234853,2894.0706204072308,3235.112502299772,3383.5492001750245
1961,2618.808961579379,2893.928082243417,3235.321554543606,3383.5434117748036
1962,2618.4772304741036,2894.251190368141,3234.981811156766,3383.637972263582
1963,2618.5856044466173,2894.220753803894,3235.120977778858,3383.623220518893
1964,2618.8526413332565,2894.367211233616,3235.2380029124706,3383.6616272202987
1965,2618.774418995795,2894.1745181120523,3234.958213576435,3383.584600920124
1966,2618.5073751099167,2894.1221870793797,3235.1420859189643,3383.563365084277
1967,2618.432071405191,2894.243687513255,3235.0163899227464,3383.5883178239064
1968,2618.382417160829,2894.261192608813,3234.750544762286,3383.5790917368386
1969,2618.5231651657027,2893.957294567897,3234.9692616099023,3383.553952318425
1970,2618.6647910362976,2894.1383566331647,3234.959735737327,3383.5205301150895
1971,2618.5661785846833,2894.152541377106,3234.749614617096,3383.5508213027656
1972,2618.5995789264616,2894.3441583238937,3235.051149495037,3383.6138331782336
1973,2618.6020250363576,2893.8163314981634,3235.1832760337884,3384.106954251423
1974,2618.527407040645,2894.323284961974,3235.1043244716197,3383.58633323744
1975,2618.679950352425,2894.381841439923,3235.0991914920924,3383.6008814249803
1976,2618.8323124241106,2894.3047092622087,3234.946782982008,3383.6350273534786
1977,2618.471402688471,2894.1988860423708,3235.36695306774,3383.6917219590464
1978,2618.604229441457,2894.7583717541625,3234.965821318635,3383.6229219951488
1979,2618.591348096414,2893.961281609268,3234.860508448207,3383.631186781469
1980,2618.792852911143,2894.304476321131,3235.049046501602,3383.5659600470267
1981,2618.433758290755,2894.404176561774,3235.0862760165296,3383.611828491333
1982,2618.5936340765047,2894.3773041618233,3234.831165583394,3383.5056837110765
1983,2618.6609823697727,2893.8702518315777,3235.286018818046,3383.572849453461
1984,2618.6014867352737,2894.218550913743,3235.152859611114,3383.507860255849
1985,2618.638958069217,2894.1514798643466,3235.1047921173613,3383.590985486443
1986,2618.5943862945696,2894.3480330905513,3235.0615993742604,3383.521325789812
1987,2618.6469738910405,2894.1372930198168,3235.079826717734,3383.6794324099624
1988,2618.774482786972,2894.3152849405333,3234.7763169559244,3383.671954835163
1989,2618.5363461084366,2894.1301699968953,3235.028552216323,3383.624205595638
1990,2618.530772970434,2894.277093899147,3235.041654537814,3383.4760758548587
1991,2618.601916081151,2894.045961849067,3235.0530934848016,3383.6402664214966
1992,2618.7097466489477,2894.02450111548,3234.9557370583466,3383.6735367063047
1993,2618.7126516089274,2894.407580344159,3235.1597145883366,3383.50995951114
1994,2618.438915452363,2894.3394752591594,3235.1040677373385,3383.590303482308
1995,2618.4925059350503,2894.3681694332654,3234.8808895298785,3383.609765402394
1996,2618.393937540603,2894.105445702047,3234.832950028237,3384.195953894689
1997,2618.4720614323055,2894.145463457783,3235.2171881630093,3383.600175597498
1998,2618.4659571446214,2894.528210981083,3235.1329049349797,3383.5611812757093
1999,2618.501895624382,2894.3769090880287,3234.8732684901724,3383.6137665701362
2000,2618.4232237763586,2893.967273158606,3235.3781931002877,3383.6162286534172
2001,2618.5384758363134,2894.7877574839126,3234.8971527634035,3383.5107377736267
2002,2618.6112361096084,2894.370392340168,3235.119535434423,3383.5734319113562
2003,2618.6190871266767,2894.129034715031,3234.8591318646427,3383.56055365106
2004,2618.868595812645,2894.5277808634087,3234.7967970287277,3383.59417260028
2005,2618.6404328783806,2894.0225485073183,3235.3180415759202,3383.5747423082375
2006,2618.7906118467304,2894.443947961161,3234.859523525738,3383.60229359792
2007,2618.4771793425475,2894.2608153025835,3235.3206138598894,3383.566430148921
2008,2618.7356988470797,2894.0220807053756,3234.862779940866,3383.661404900548
2009,2618.502128660462,2894.250608458137,3235.2517953244387,3383.582182172619
2010,2618.5692522984896,2894.3021576687725,3235.72276238106,3383.586489524814
2011,2618.822992802543,2894.093294776148,3235.056524990118,3383.576115496585
2012,2618.726201791372,2894.417694598563,3234.8297467658044,3383.6035907457062
2013,2618.766839797639,2894.1513740057253,3235.2582459423325,3383.6270010067888
2014,2618.8193103706403,2894.1069946788207,3235.1088201028556,3383.541522831574
2015,2618.643432396736,2894.2724839182483,3235.103679432557,3383.7575581082083
2016,2618.5347922644537,2894.4579915529976,3235.104645984336,3383.615697692637
2017,2618.326927229802,2894.1647335461084,3235.129602985422,3383.5865312216465
2018,2618.6621889180474,2894.2535108520706,3235.225607460093,3383.6729438573125
2019,2618.7088085717933,2894.3047156212747,3235.1438086957114,3383.6302328383003
2020,2618.7549277387743,2894.3521727592442,3234.7906724667637,3383.669102051965
2021,2618.722463365125,2894.465845019379,3234.9552641425203,3383.6439631282
2022,2618.4520602549296,2894.0783654606653,3235.05065932916,3383.5656396878203
2023,2618.5744182975245,2894.2262072145572,3235.2185428413272,3383.6109044096656
2024,2618.444252621036,2894.3927704855214,3235.327478461254,3383.6639885967043
2025,2618.4864288048884,2894.268870808729,3234.747954717411,3383.56649717886
2026,2618.569963042031,2894.2153103313726,3235.088310698288,3383.6235956137707
2027,2618.6641626823985,2894.3732468286785,3235.1484224342744,3383.4482655284246
2028,2618.5333329252016,2894.0488077738933,3235.178500480549,3383.614342770517
2029,2618.692345258377,2894.5222403696825,3234.8758303755703,3383.5965513073415
2030,2618.508405369858,2894.1377228320634,3235.0438165274704,3383.6165375172372
2031,2618.5581197415836,2894.2439255287936,3234.861872519324,3383.6789417397868
2032,2618.569759581989,2894.1624529861447,3235.2158334280193,3383.5972707584406
2033,2618.477852750739,2894.1244227818347,3234.7622748790704,3383.6330500720146
2034,2618.611775516032,2894.12584136404,3234.7165089455953,3383.617036764207
2035,2618.6480368417733,2894.210801503242,3234.7788142918753,3383.6508036944742
2036,2618.9008067225723,2894.210752677469,3235.156830771458,3383.6595109112495
2037,2618.4958696519298,2894.2797182432864,3234.9525793230982,3383.6766424481175
2038,2618.656213860381,2894.009592625695,3235.2453966016956,3383.595822078045
2039,2618.595575131598,2894.11589154575,3234.923995013223,3383.651296378256
2040,2618.774687467822,2894.2717815399105,3235.244716618725,3383.50669806102
2041,2618.5613256242355,2894.3435446203644,3235.1678304440848,3383.504198989014
2042,2618.760591663682,2894.104259988678,3235.2301613942254,3383.664890776139
2043,2618.678587417082,2894.2205174289024,3235.2420722272414,3383.6425914548113
2044,2618.4259143865897,2894.074190775999,3234.991268155658,3383.5594471939785
2045,2618.4886736268977,2894.247956335105,3234.9977592654363,3383.4685068599733
2046,2618.54718280785,2894.1171530402053,3234.912125427406,3383.7174096028625
2047,2618.4817618744696,2894.27787869447,3235.2474662745067,3383.5568332029534
2048,2618.756243687181,2894.3128110664843,3234.8641059084657,3383.5877234257596
2049,2618.7183909524456,2894.427746748963,3235.0255855820396,3383.5629936016635
2050,2618.668541658692,2894.3576492171446,3235.0115554241215,3383.701050159562
2051,2618.4203949687526,2893.924335286203,3234.9005898795726,3383.573658388157
2052,2618.6834513708004,2894.281262460682,3235.31296800747,3383.6696928065326
2053,2618.6694229651685,2894.0850056049894,3235.042957298173,3383.635201969095
2054,2618.444279121304,2894.0988401197887,3234.9227236175657,3383.6042792099943
2055,2618.378268900963,2894.3017567461716,3235.074323700148,3383.589555134593
2056,2618.5211680827124,2894.1745990922673,3234.862507338127,3383.6030744682344
